query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection
72	query_1	TRUE	0.0428233565011388	141	51	5	0.0980392156862745	0.0354609929078014	GO:0001101	GO:BP	response to acid chemical	21031	292	IDA IMP IBA,IDA IMP IBA,IDA IMP IBA IEA,IMP ISS,IDA IMP IBA	LAMTOR3,LAMTOR5,LAMTOR1,RRAGC,LAMTOR2
73	query_1	TRUE	0.0429616985538505	238	51	6	0.117647058823529	0.0252100840336134	GO:0065004	GO:BP	protein-DNA complex assembly	21031	16382	NAS,IEA,NAS,IDA IBA NAS,IEA,IBA	MED23,KAT6A,MED24,GTF2A2,CAND1,DR1
74	query_1	TRUE	4.64086768938332e-12	10	50	6	0.12	0.6	GO:1990877	GO:CC	FNIP-folliculin RagC/D GAP	22097	4038	IDA,IDA,IDA,IDA,IDA,IDA	LAMTOR3,LAMTOR5,LAMTOR1,FLCN,RRAGC,LAMTOR2
75	query_1	TRUE	1.01924780396897e-11	11	50	6	0.12	0.545454545454545	GO:1902773	GO:CC	GTPase activator complex	22097	3669	IDA,IDA,IDA,IDA,IDA,IDA	LAMTOR3,LAMTOR5,LAMTOR1,FLCN,RRAGC,LAMTOR2
76	query_1	TRUE	3.62051075711028e-11	175	50	11	0.22	0.0628571428571429	GO:0031902	GO:CC	late endosome membrane	22097	1197	NAS IEA,IEA,NAS,IEA,IEA,ISS NAS IEA,IDA IEA,IEA,IEA,IDA IEA,NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
77	query_1	TRUE	3.7728619716138e-11	13	50	6	0.12	0.461538461538462	GO:0030897	GO:CC	HOPS complex	22097	996	IEA,IDA NAS,IDA IBA NAS,IDA IMP IBA NAS,IDA IBA NAS,IDA NAS	VPS11,VPS33A,VPS18,VPS41,VPS16,VPS39
78	query_1	TRUE	1.75166645600953e-10	16	50	6	0.12	0.375	GO:0150005	GO:CC	enzyme activator complex	22097	3588	IDA,IDA,IDA,IDA,IDA,IDA	LAMTOR3,LAMTOR5,LAMTOR1,FLCN,RRAGC,LAMTOR2
79	query_1	TRUE	9.91960760503232e-09	489	50	13	0.26	0.0265848670756646	GO:0005774	GO:CC	vacuolar membrane	22097	341	IDA IPI IBA TAS NAS,IEA,IDA IPI IBA TAS NAS IEA,HDA IEA,HDA IEA,IDA IPI IBA TAS NAS IEA,IDA IEA,IDA HDA IEA,HDA IEA,IDA HDA IEA,IDA IEA,IEA,IDA IPI HDA IBA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,VPS39,RRAGC,RB1CC1,LAMTOR2
80	query_1	TRUE	1.29290522026593e-08	890	50	16	0.32	0.0179775280898876	GO:1990234	GO:CC	transferase complex	22097	3836	IPI ISS IEA,IPI ISS IEA,IPI ISS IC,IDA,IDA,IPI IEA,IDA IPI IBA IEA,IDA IPI IBA,IDA ISS IBA IEA,IDA IPI IBA IEA,IDA IPI IEA,IDA,IPI IBA IEA,IDA IPI IEA,IDA ISO IEA,IDA	CCNC,MED12,CAB39,MAX,RBM15,CDK8,NAA35,NAA30,KAT6A,GTF2A2,KAT7,CAND1,RB1CC1,DPY30,DR1,SPOP
81	query_1	TRUE	1.38690566221619e-08	13	50	5	0.1	0.384615384615385	GO:0030123	GO:CC	AP-3 adaptor complex	22097	899	IEA,IDA,IEA,IDA,IEA	VPS11,VPS33A,VPS18,VPS41,VPS39
82	query_1	TRUE	1.47626262789635e-08	8588	50	42	0.84	0.00489054494643689	GO:0032991	GO:CC	protein-containing complex	22097	1340	IBA,IPI ISS IBA IEA,IDA IPI IBA,IEA,IDA IPI IBA IEA,IDA IPI ISS IBA IEA,IDA IPI IBA IEA,IDA IBA NAS IEA,IPI ISS IC IEA,IDA IBA NAS IEA,IDA IPI IBA IEA,IDA,IDA IPI IMP ISA IBA IEA,IDA,IDA IPI IMP ISA,IDA IMP IBA NAS,IDA,IDA IPI,IDA IPI IMP IBA IEA,IDA IBA NAS IEA,IDA ISS IBA IEA,IDA IPI IBA IEA,IDA IPI IBA,IMP,IDA,IDA,IDA NAS IEA,IDA ISS IBA IEA,IPI IBA NAS IEA,IDA IPI IBA IEA,IDA IBA,IDA IPI IEA,IDA,IBA,IDA NAS,IPI IBA IEA,IDA IPI IEA,IDA IEA,IDA IPI IBA IEA,IDA IPI IBA,IDA ISO IBA IEA,IDA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CAB39,VPS18,LAMTOR1,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,VPS16,TRIM28,NAA35,NAA30,TOP1,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,KAT7,CAND1,PEX13,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,SPOP
83	query_1	TRUE	2.0676079340662e-08	314	50	11	0.22	0.035031847133758	GO:0005770	GO:CC	late endosome	22097	338	NAS IEA,IEA,NAS,IDA IEA,IDA IEA,ISS NAS IEA,IDA IBA IEA,IDA IEA,IDA IEA,IDA IEA,ISS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
84	query_1	TRUE	5.41470118538526e-08	446	50	12	0.24	0.0269058295964126	GO:0098852	GO:CC	lytic vacuole membrane	22097	3285	IDA TAS NAS,IEA,IDA TAS NAS,HDA IEA,HDA IEA,IDA TAS NAS IEA,IDA IEA,IDA HDA IEA,HDA IEA,IDA HDA IEA,IDA IEA,IDA HDA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,VPS39,RRAGC,LAMTOR2
85	query_1	TRUE	5.41470118538526e-08	446	50	12	0.24	0.0269058295964126	GO:0005765	GO:CC	lysosomal membrane	22097	333	IDA TAS NAS,IEA,IDA TAS NAS,HDA IEA,HDA IEA,IDA TAS NAS IEA,IDA IEA,IDA HDA IEA,HDA IEA,IDA HDA IEA,IDA IEA,IDA HDA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,VPS39,RRAGC,LAMTOR2
86	query_1	TRUE	7.8435172715376e-08	6	50	4	0.08	0.666666666666667	GO:0071986	GO:CC	Ragulator complex	22097	2797	IDA IPI IBA,IDA IPI IBA IEA,IDA IPI IBA IEA,IDA IPI IBA	LAMTOR3,LAMTOR5,LAMTOR1,LAMTOR2
87	query_1	TRUE	1.82710576222178e-07	7	50	4	0.08	0.571428571428571	GO:0033263	GO:CC	CORVET complex	22097	1408	IEA,IBA NAS IEA,NAS IEA,NAS	VPS11,VPS33A,VPS18,VPS16
88	query_1	TRUE	2.24190044266116e-07	14605	50	50	1	0.00342348510783978	GO:0043231	GO:CC	intracellular membrane-bounded organelle	22097	1883	IDA IEA,IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IEA,IDA IPI IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA HDA ISS IBA TAS NAS IEA,IDA IBA IEA,TAS,IDA HDA IBA TAS NAS IEA,IDA IPI ISS IBA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA TAS IEA,IDA IPI TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA,IDA IPI IMP IBA TAS IEA,IDA IBA IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA ISS IBA TAS IEA,IDA,IDA IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA ISS IBA IEA,IDA IMP HDA IBA TAS IC IEA,IDA HDA TAS IEA,IDA ISS TAS IEA,IDA IPI IBA TAS NAS IEA,IDA IPI IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA TAS IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS IEA,IEA,IDA NAS IEA,IDA TAS IEA,IDA IPI TAS IEA,IDA TAS IEA,IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,TAS,IDA IBA TAS IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CMTR2,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
89	query_1	TRUE	3.57687980189081e-07	951	50	15	0.3	0.0157728706624606	GO:0140535	GO:CC	intracellular protein-containing complex	22097	3560	IDA IPI IBA,IEA,IDA IPI IBA IEA,IDA IPI IBA IEA,IDA,IEA,IDA IPI IBA IEA,IDA IPI IBA,IDA ISS IBA IEA,IDA IPI IBA IEA,IDA IPI IEA,IDA,IDA IPI IBA,IDA ISO IEA,IDA	LAMTOR3,MED12,LAMTOR5,LAMTOR1,CSDE1,CDK8,NAA35,NAA30,KAT6A,GTF2A2,KAT7,CAND1,LAMTOR2,DR1,SPOP
90	query_1	TRUE	8.72112546551272e-07	1776	50	19	0.38	0.0106981981981982	GO:1902494	GO:CC	catalytic complex	22097	3635	IPI ISS IEA,IPI ISS IEA,IPI ISS IC,IDA,IDA,IDA,IPI IEA,IDA IPI IBA IEA,IDA IPI IBA,IDA ISS IBA IEA,IDA IPI IBA IEA,IBA,IDA IPI IEA,IDA,IDA NAS,IPI IBA IEA,IDA IPI IEA,IDA ISO IEA,IDA	CCNC,MED12,CAB39,CYB5B,MAX,RBM15,CDK8,NAA35,NAA30,KAT6A,GTF2A2,RRAGC,KAT7,CAND1,ARID2,RB1CC1,DPY30,DR1,SPOP
91	query_1	TRUE	8.79751613955418e-07	855	50	14	0.28	0.016374269005848	GO:0005773	GO:CC	vacuole	22097	340	IDA IPI IBA TAS NAS,IEA,IDA IPI IBA TAS NAS IEA,HDA ISS IBA IEA,IDA HDA IEA,IDA IPI IBA TAS NAS IEA,IDA TAS IEA,IDA HDA IEA,IDA HDA IEA,IBA,IDA HDA IEA,IDA IBA IEA,IDA IEA,IDA IPI HDA IBA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,ATG9A,VPS39,RRAGC,RB1CC1,LAMTOR2
92	query_1	TRUE	2.1756703043224e-06	762	50	13	0.26	0.0170603674540682	GO:0005764	GO:CC	lysosome	22097	332	IDA TAS NAS,IEA,IDA IBA TAS NAS IEA,HDA IBA IEA,IDA HDA IEA,IDA IBA TAS NAS IEA,IDA TAS IEA,IDA HDA IEA,IDA HDA IEA,IDA HDA IEA,IDA IBA IEA,IDA IEA,IDA HDA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,VPS39,RRAGC,RB1CC1,LAMTOR2
93	query_1	TRUE	2.1756703043224e-06	762	50	13	0.26	0.0170603674540682	GO:0000323	GO:CC	lytic vacuole	22097	53	IDA TAS NAS,IEA,IDA IBA TAS NAS IEA,HDA IBA IEA,IDA HDA IEA,IDA IBA TAS NAS IEA,IDA TAS IEA,IDA HDA IEA,IDA HDA IEA,IDA HDA IEA,IDA IBA IEA,IDA IEA,IDA HDA TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,FLCN,VPS41,VPS16,VPS39,RRAGC,RB1CC1,LAMTOR2
94	query_1	TRUE	2.39513482953217e-06	69	50	6	0.12	0.0869565217391304	GO:0099023	GO:CC	vesicle tethering complex	22097	3334	IEA,IDA IBA NAS IEA,IDA IBA NAS IEA,IDA IMP IBA NAS,IDA IBA NAS,IDA NAS	VPS11,VPS33A,VPS18,VPS41,VPS16,VPS39
95	query_1	TRUE	6.7730248321117e-06	40	50	5	0.1	0.125	GO:0016592	GO:CC	mediator complex	22097	761	IBA IEA,IBA IEA,IDA IBA IEA,IDA IMP IBA IEA,IBA NAS IEA	CCNC,MED23,MED12,CDK8,MED24
96	query_1	TRUE	7.63584464970499e-06	15671	50	50	1	0.00319060685342352	GO:0043227	GO:CC	membrane-bounded organelle	22097	1879	IDA HDA IEA,IPI ISS IBA TAS IEA,IDA IPI HDA IBA TAS NAS IEA,IEA,IDA IPI IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA HDA ISS IBA TAS NAS IEA,IDA IBA IEA,HDA TAS,IDA HDA IBA TAS NAS IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA TAS IEA,IDA IPI TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA,IDA IPI IMP IBA TAS IEA,IDA IBA IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA ISS IBA TAS IEA,IDA,IDA IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA ISS IBA IEA,IDA IMP HDA IBA TAS IC IEA,IDA HDA TAS IEA,IDA ISS TAS IEA,IDA IPI IBA TAS NAS IEA,IDA IPI IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA TAS IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS IEA,IEA,IDA NAS IEA,IDA TAS IEA,IDA IPI TAS IEA,IDA TAS IEA,IDA HDA IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,TAS,IDA IBA TAS IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CMTR2,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
97	query_1	TRUE	9.83793455286566e-06	567	50	11	0.22	0.0194003527336861	GO:0010008	GO:CC	endosome membrane	22097	665	TAS NAS IEA,IEA,NAS,TAS IEA,TAS IEA,ISS NAS IEA,IDA TAS IEA,TAS IEA,IDA IEA,IDA TAS IEA,TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
98	query_1	TRUE	9.85788637839796e-06	43	50	5	0.1	0.116279069767442	GO:0030119	GO:CC	AP-type membrane coat adaptor complex	22097	895	IEA,IDA,IEA,IDA,IEA	VPS11,VPS33A,VPS18,VPS41,VPS39
99	query_1	TRUE	2.28650940135292e-05	16018	50	50	1	0.00312148832563366	GO:0043229	GO:CC	intracellular organelle	22097	1881	IDA IEA,IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IEA,IDA IPI IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA HDA ISS IBA TAS NAS IEA,IDA IBA IEA,TAS IEA,IDA HDA IBA TAS NAS IEA,IDA IPI ISS IBA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IBA TAS IEA,IDA IPI ISA IBA TAS NAS IEA,IDA TAS IEA,IDA IPI IMP ISA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA IPI IMP IBA TAS IEA,IDA IBA IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA ISS IBA TAS IEA,IDA,IDA IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA ISS IBA IEA,IDA IMP HDA IBA TAS IC IEA,IDA HDA TAS IEA,IDA ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA IPI IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA IPI TAS IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS IEA,IEA,IDA NAS IEA,IDA TAS IEA,IDA IPI TAS IEA,IDA ISS TAS IEA,IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA ISO IBA TAS NAS IEA,TAS,IDA IBA TAS IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CMTR2,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
100	query_1	TRUE	2.45842643096174e-05	5	50	3	0.06	0.6	GO:1990508	GO:CC	CKM complex	22097	3930	IPI ISS,IPI ISS,IPI	CCNC,MED12,CDK8
101	query_1	TRUE	2.87366910301823e-05	2203	50	19	0.38	0.00862460281434408	GO:0098588	GO:CC	bounding membrane of organelle	22097	3216	IEA,IDA IPI IBA TAS NAS IEA,IEA,IDA IPI IBA TAS NAS IEA,HDA TAS IEA,HDA TAS IEA,IDA IPI ISS IBA TAS NAS IEA,IBA TAS IEA,IDA IEA,IDA HDA TAS IEA,IDA HDA TAS IEA,HDA TAS IEA,IDA IEA,HDA IBA TAS,IDA HDA TAS IEA,IDA IEA,IDA HDA IBA TAS IEA,IEA,IDA IPI HDA IBA TAS NAS IEA	PDCD10,LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,CYB5B,FLCN,VPS41,FAR1,VPS16,ATG9A,PEX5,VPS39,RRAGC,PEX13,RB1CC1,LAMTOR2
102	query_1	TRUE	5.39214759548851e-05	24	50	4	0.08	0.166666666666667	GO:0032045	GO:CC	guanyl-nucleotide exchange factor complex	22097	1241	IDA IPI IBA,IDA IPI IBA IEA,IDA IPI IBA IEA,IDA IPI IBA	LAMTOR3,LAMTOR5,LAMTOR1,LAMTOR2
103	query_1	TRUE	5.47082485772267e-05	116	50	6	0.12	0.0517241379310345	GO:0005776	GO:CC	autophagosome	22097	343	IEA,ISS IEA,IEA,IEA,IBA,IEA	VPS11,VPS33A,VPS18,VPS16,ATG9A,RB1CC1
104	query_1	TRUE	0.000254756172527899	16808	50	50	1	0.00297477391718229	GO:0043226	GO:CC	organelle	22097	1878	IDA HDA IEA,IPI ISS IBA TAS IEA,IDA IPI HDA IBA TAS NAS IEA,IEA,IDA IPI IBA TAS IEA,IDA IPI ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA HDA ISS IBA TAS NAS IEA,IDA IBA IEA,HDA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IBA TAS IEA,IDA IPI ISA IBA TAS NAS IEA,IDA TAS IEA,IDA IPI IMP ISA TAS NAS IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA IPI IMP IBA TAS IEA,IDA IBA IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS NAS IEA,IDA ISS IBA TAS IEA,IDA,IDA IEA,IDA IMP HDA IBA TAS IEA,IDA IBA IEA,IDA ISS IBA IEA,IDA IMP HDA IBA TAS IC IEA,IDA HDA TAS IEA,IDA ISS IBA TAS IEA,IDA IPI IBA TAS NAS IEA,IDA IPI IBA TAS IEA,IDA IBA IEA,IDA IEA,IDA IPI TAS IEA,IDA HDA IBA TAS IEA,IDA HDA IBA TAS IEA,IEA,IDA NAS IEA,IDA TAS IEA,IDA IPI TAS IEA,IDA ISS TAS IEA,IDA HDA IEA,IDA IPI HDA ISS IBA TAS NAS IEA,IDA ISO IBA TAS NAS IEA,TAS,IDA IBA TAS IEA	PDCD10,CCNC,LAMTOR3,VPS11,MED23,MED12,LAMTOR5,VPS33A,CMTR2,CAB39,VPS18,LAMTOR1,LMNA,CYB5B,MAX,FLCN,MYC,VPS41,RBM15,CSDE1,CDK8,CDAN1,FAR1,VPS16,TRIM28,NAA35,NAA30,TOP1,ATG9A,ZMYND8,PEX5,VPS39,KAT6A,MED24,GTF2A2,RRAGC,UBA5,KAT7,CAND1,PEX13,ZNF592,ARID2,RB1CC1,DPY30,ELOA,ATP1B3,LAMTOR2,DR1,PCYT2,SPOP
105	query_1	TRUE	0.000401542085792835	258	50	7	0.14	0.0271317829457364	GO:0090575	GO:CC	RNA polymerase II transcription regulator complex	22097	2858	IPI,IDA IPI IBA IEA,IPI,ISS IBA IEA,IPI,IDA IPI IBA IEA,IDA	MED23,MAX,MYC,TRIM28,MED24,GTF2A2,DR1
106	query_1	TRUE	0.000424973518035949	3770	50	23	0.46	0.00610079575596817	GO:0031090	GO:CC	organelle membrane	22097	1045	IEA,IDA IPI IBA TAS NAS IEA,IEA,IDA IPI IBA TAS NAS IEA,HDA TAS IEA,HDA TAS IEA,IDA IPI ISS IBA TAS NAS IEA,HDA IEA,IBA TAS IEA,IDA IEA,IDA HDA TAS IEA,IEA,IDA HDA TAS IEA,HDA TAS IEA,IDA IEA,HDA IBA TAS,IDA HDA TAS IEA,IDA IEA,IDA IEA,IDA HDA IBA TAS IEA,IDA TAS IEA,IDA IPI HDA IBA TAS NAS IEA,TAS	PDCD10,LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,LMNA,CYB5B,FLCN,VPS41,RBM15,FAR1,VPS16,ATG9A,PEX5,VPS39,RRAGC,UBA5,PEX13,RB1CC1,LAMTOR2,PCYT2
107	query_1	TRUE	0.000666033919162755	99	50	5	0.1	0.0505050505050505	GO:0030117	GO:CC	membrane coat	22097	893	IEA,IDA,IEA,IDA,IEA	VPS11,VPS33A,VPS18,VPS41,VPS39
108	query_1	TRUE	0.000666033919162755	99	50	5	0.1	0.0505050505050505	GO:0048475	GO:CC	coated membrane	22097	2232	IEA,IDA,IEA,IDA,IEA	VPS11,VPS33A,VPS18,VPS41,VPS39
109	query_1	TRUE	0.000771685182305378	102	50	5	0.1	0.0490196078431373	GO:0031248	GO:CC	protein acetyltransferase complex	22097	1071	IDA IPI IBA IEA,IDA IPI IBA,IDA ISS IBA IEA,IDA IPI IEA,IDA ISO IEA	NAA35,NAA30,KAT6A,KAT7,DR1
110	query_1	TRUE	0.000809681609218068	103	50	5	0.1	0.0485436893203883	GO:1902493	GO:CC	acetyltransferase complex	22097	3634	IDA IPI IBA IEA,IDA IPI IBA,IDA ISS IBA IEA,IDA IPI IEA,IDA ISO IEA	NAA35,NAA30,KAT6A,KAT7,DR1
111	query_1	TRUE	0.00110087316347161	15	50	3	0.06	0.2	GO:0090571	GO:CC	RNA polymerase II transcription repressor complex	22097	2854	IPI,IPI,IBA IEA	MAX,MYC,DR1
112	query_1	TRUE	0.00113526392629178	2	50	2	0.04	1	GO:0071943	GO:CC	Myc-Max complex	22097	2792	IPI IEA,IPI	MAX,MYC
113	query_1	TRUE	0.00113526392629178	2	50	2	0.04	1	GO:1902500	GO:CC	vacuolar HOPS complex	22097	3637	IDA,IDA	VPS41,VPS39
114	query_1	TRUE	0.00113526392629178	2	50	2	0.04	1	GO:1902501	GO:CC	lysosomal HOPS complex	22097	3638	IDA,IDA	VPS41,VPS39
115	query_1	TRUE	0.00164001992651802	17	50	3	0.06	0.176470588235294	GO:0019908	GO:CC	nuclear cyclin-dependent protein kinase holoenzyme complex	22097	828	IPI ISS,IPI ISS,IPI	CCNC,MED12,CDK8
116	query_1	TRUE	0.00305259521529777	4220	50	23	0.46	0.00545023696682464	GO:0005654	GO:CC	nucleoplasm	22097	252	TAS,TAS,TAS,IDA TAS IEA,IDA TAS,IDA TAS IEA,IDA IEA,TAS,IDA TAS IEA,IDA,IDA IMP TAS IEA,IDA,IDA TAS IEA,TAS,IDA IPI IBA TAS IEA,IDA,IDA TAS,IDA TAS,IDA,IDA IPI TAS IEA,IDA TAS IEA,IDA TAS,TAS IEA	CCNC,MED23,MED12,LMNA,MAX,MYC,RBM15,CDK8,TRIM28,NAA35,TOP1,ZMYND8,KAT6A,MED24,GTF2A2,RRAGC,KAT7,CAND1,ARID2,DPY30,ELOA,DR1,SPOP
117	query_1	TRUE	0.00340085919969796	3	50	2	0.04	0.666666666666667	GO:0031417	GO:CC	NatC complex	22097	1111	IDA IPI IBA IEA,IDA IPI IBA	NAA35,NAA30
118	query_1	TRUE	0.00349848709380379	139	50	5	0.1	0.0359712230215827	GO:1902554	GO:CC	serine/threonine protein kinase complex	22097	3646	IPI ISS IEA,IPI ISS,IPI ISS IC,IPI,IPI IBA IEA	CCNC,MED12,CAB39,CDK8,RB1CC1
119	query_1	TRUE	0.00443148433544705	1060	50	11	0.22	0.010377358490566	GO:0005768	GO:CC	endosome	22097	336	TAS NAS IEA,IEA,NAS,IDA IBA TAS NAS IEA,IDA IBA TAS NAS IEA,ISS NAS IEA,IDA IBA TAS IEA,IDA IBA TAS NAS IEA,IDA IEA,IDA TAS IEA,ISS TAS NAS IEA	LAMTOR3,VPS11,LAMTOR5,VPS33A,VPS18,LAMTOR1,VPS41,VPS16,ATG9A,VPS39,LAMTOR2
